ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade
TRX01728,2025-12-02,CUST425,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX01729,2025-05-02,CUST279,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX01730,2025-01-22,CUST470,Moletom BTS Tour,Vestuário,150.0,2
TRX01731,2025-10-30,CUST348,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX01732,2025-01-15,CUST244,Camiseta Rick and Morty,Vestuário,60.0,3
TRX01733,2025-01-30,CUST034,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX01734,2025-10-07,CUST235,Álbum Sabrina Carpenter,Música,180.0,4
TRX01735,2025-04-12,CUST290,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX01736,2025-12-20,CUST133,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX01737,2025-07-27,CUST170,Álbum Sabrina Carpenter,Música,180.0,1
TRX01738,2025-02-06,CUST240,Álbum Sabrina Carpenter,Música,180.0,2
TRX01739,2025-05-30,CUST017,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX01740,2025-07-03,CUST045,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX01741,2025-06-29,CUST292,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX01742,2025-03-20,CUST461,Moletom BTS Tour,Vestuário,150.0,3
TRX01743,2025-08-04,CUST252,Vinil de Blues Clássico,Música,210.0,4
TRX01744,2025-04-08,CUST337,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX01745,2025-11-01,CUST363,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX01746,2025-07-16,CUST387,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX01747,2025-09-06,CUST331,Camiseta Rick and Morty,Vestuário,60.0,2
TRX01748,2025-10-16,CUST021,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX01749,2025-07-20,CUST040,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX01750,2025-04-19,CUST215,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX01751,2025-10-05,CUST208,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX01752,2025-11-27,CUST485,Vinil de Blues Clássico,Música,210.0,1
TRX01753,2025-08-15,CUST318,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX01754,2025-05-23,CUST339,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX01755,2025-07-22,CUST226,Camiseta Rick and Morty,Vestuário,60.0,4
TRX01756,2025-07-06,CUST396,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX01757,2025-06-23,CUST032,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX01758,2025-02-28,CUST150,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX01759,2025-11-29,CUST271,Camiseta Rick and Morty,Vestuário,60.0,3
TRX01760,2025-08-21,CUST397,Camiseta Rick and Morty,Vestuário,60.0,1
TRX01761,2025-03-26,CUST494,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX01762,2025-10-16,CUST040,Vinil de Blues Clássico,Música,210.0,4
TRX01763,2025-04-03,CUST025,Moletom BTS Tour,Vestuário,150.0,3
TRX01764,2025-03-15,CUST454,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX01765,2025-05-10,CUST022,Camiseta Rick and Morty,Vestuário,60.0,3
TRX01766,2025-11-19,CUST466,Camiseta Rick and Morty,Vestuário,60.0,2
TRX01767,2025-11-29,CUST083,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX01768,2025-08-30,CUST220,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX01769,2025-06-04,CUST217,Camiseta Rick and Morty,Vestuário,60.0,1
TRX01770,2025-07-06,CUST322,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX01771,2025-06-02,CUST408,Vinil de Blues Clássico,Música,210.0,2
TRX01772,2025-10-18,CUST102,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX01773,2025-01-02,CUST493,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX01774,2025-01-30,CUST258,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX01775,2025-12-24,CUST259,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX01776,2025-05-07,CUST378,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX01777,2025-12-23,CUST359,Álbum Sabrina Carpenter,Música,180.0,4
TRX01778,2025-08-14,CUST463,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX01779,2025-02-05,CUST269,Camiseta Rick and Morty,Vestuário,60.0,1
TRX01780,2025-10-10,CUST227,Vinil de Blues Clássico,Música,210.0,4
TRX01781,2025-12-15,CUST175,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX01782,2025-04-05,CUST045,Vinil de Blues Clássico,Música,210.0,1
TRX01783,2025-09-23,CUST500,Vinil de Blues Clássico,Música,210.0,3
TRX01784,2025-12-25,CUST032,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX01785,2025-02-01,CUST247,Moletom BTS Tour,Vestuário,150.0,4
TRX01786,2025-01-22,CUST036,Camiseta Rick and Morty,Vestuário,60.0,1
TRX01787,2025-04-05,CUST229,Vinil de Blues Clássico,Música,210.0,4
TRX01788,2025-03-14,CUST435,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX01789,2025-01-26,CUST109,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX01790,2025-12-21,CUST133,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX01791,2025-02-19,CUST085,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX01792,2025-08-26,CUST290,Moletom BTS Tour,Vestuário,150.0,1
TRX01793,2025-10-11,CUST257,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX01794,2025-12-29,CUST461,Álbum Sabrina Carpenter,Música,180.0,4
TRX01795,2025-12-29,CUST040,Camiseta Rick and Morty,Vestuário,60.0,1
TRX01796,2025-09-05,CUST378,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX01797,2025-03-16,CUST018,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX01798,2025-04-05,CUST167,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX01799,2025-02-09,CUST485,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX01800,2025-10-11,CUST199,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX01801,2025-12-29,CUST329,Álbum Sabrina Carpenter,Música,180.0,3
TRX01802,2025-07-14,CUST148,Vinil de Blues Clássico,Música,210.0,2
TRX01803,2025-01-25,CUST499,Vinil de Blues Clássico,Música,210.0,3
TRX01804,2025-08-08,CUST396,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX01805,2025-09-14,CUST297,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX01806,2025-03-23,CUST316,Moletom BTS Tour,Vestuário,150.0,1
TRX01807,2025-05-27,CUST426,Camiseta Rick and Morty,Vestuário,60.0,1
TRX01808,2025-11-28,CUST022,Álbum Sabrina Carpenter,Música,180.0,1
TRX01809,2025-01-26,CUST059,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX01810,2025-12-10,CUST185,Vinil de Blues Clássico,Música,210.0,3
TRX01811,2025-06-12,CUST401,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX01812,2025-10-24,CUST028,Moletom BTS Tour,Vestuário,150.0,3
TRX01813,2025-11-17,CUST396,Camiseta Rick and Morty,Vestuário,60.0,4
TRX01814,2025-03-20,CUST078,Álbum Sabrina Carpenter,Música,180.0,1
TRX01815,2025-04-26,CUST449,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX01816,2025-10-27,CUST184,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX01817,2025-09-04,CUST381,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX01818,2025-10-10,CUST325,Vinil de Blues Clássico,Música,210.0,2
TRX01819,2025-03-01,CUST174,Moletom BTS Tour,Vestuário,150.0,1
TRX01820,2025-09-27,CUST380,Vinil de Blues Clássico,Música,210.0,3
TRX01821,2025-08-12,CUST458,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX01822,2025-12-14,CUST282,Álbum Sabrina Carpenter,Música,180.0,4
TRX01823,2025-04-26,CUST359,Moletom BTS Tour,Vestuário,150.0,1
TRX01824,2025-02-26,CUST446,Vinil de Blues Clássico,Música,210.0,4
TRX01825,2025-03-18,CUST470,Moletom BTS Tour,Vestuário,150.0,1
TRX01826,2025-12-31,CUST160,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX01827,2025-08-14,CUST383,Vinil de Blues Clássico,Música,210.0,1
TRX01828,2025-12-14,CUST449,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX01829,2025-04-01,CUST340,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX01830,2025-07-15,CUST083,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX01831,2025-11-12,CUST085,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX01832,2025-10-24,CUST126,Álbum Sabrina Carpenter,Música,180.0,3
TRX01833,2025-09-23,CUST327,Vinil de Blues Clássico,Música,210.0,3
TRX01834,2025-05-21,CUST257,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX01835,2025-08-19,CUST451,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX01836,2025-08-21,CUST401,Álbum Sabrina Carpenter,Música,180.0,1
TRX01837,2025-05-21,CUST341,Camiseta Rick and Morty,Vestuário,60.0,3
TRX01838,2025-06-22,CUST379,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX01839,2025-01-09,CUST133,Camiseta Rick and Morty,Vestuário,60.0,1
TRX01840,2025-03-23,CUST161,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX01841,2025-12-10,CUST408,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX01842,2025-05-21,CUST067,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX01843,2025-07-14,CUST078,Álbum Sabrina Carpenter,Música,180.0,1
TRX01844,2025-03-18,CUST345,Moletom BTS Tour,Vestuário,150.0,4
TRX01845,2025-01-21,CUST368,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX01846,2025-11-07,CUST158,Álbum Sabrina Carpenter,Música,180.0,1
TRX01847,2025-11-24,CUST417,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX01848,2025-06-11,CUST431,Álbum Sabrina Carpenter,Música,180.0,4
TRX01849,2025-09-13,CUST012,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX01850,2025-10-25,CUST239,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX01851,2025-11-28,CUST086,Camiseta Rick and Morty,Vestuário,60.0,3
TRX01852,2025-06-08,CUST213,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX01853,2025-04-11,CUST477,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX01854,2025-07-18,CUST147,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX01855,2025-09-13,CUST010,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX01856,2025-11-11,CUST178,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX01857,2025-11-21,CUST008,Camiseta Rick and Morty,Vestuário,60.0,4
TRX01858,2025-08-11,CUST309,Álbum Sabrina Carpenter,Música,180.0,2
TRX01859,2025-03-28,CUST499,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX01860,2025-09-11,CUST248,Álbum Sabrina Carpenter,Música,180.0,2
TRX01861,2025-04-03,CUST394,Camiseta Rick and Morty,Vestuário,60.0,2
TRX01862,2025-05-01,CUST114,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX01863,2025-03-30,CUST138,Moletom BTS Tour,Vestuário,150.0,1
TRX01864,2025-07-20,CUST222,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX01865,2025-12-04,CUST332,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX01866,2025-02-24,CUST416,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX01867,2025-07-22,CUST293,Moletom BTS Tour,Vestuário,150.0,3
TRX01868,2025-04-10,CUST369,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX01869,2025-01-28,CUST041,Moletom BTS Tour,Vestuário,150.0,1
TRX01870,2025-08-07,CUST222,Camiseta Rick and Morty,Vestuário,60.0,2
TRX01871,2025-06-14,CUST425,Camiseta Rick and Morty,Vestuário,60.0,1
TRX01872,2025-06-30,CUST166,Moletom BTS Tour,Vestuário,150.0,4
TRX01873,2025-04-18,CUST435,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX01874,2025-11-09,CUST248,Moletom BTS Tour,Vestuário,150.0,3
TRX01875,2025-12-04,CUST130,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX01876,2025-09-26,CUST242,Moletom BTS Tour,Vestuário,150.0,4
TRX01877,2025-02-04,CUST317,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX01878,2025-12-05,CUST195,Moletom BTS Tour,Vestuário,150.0,2
TRX01879,2025-01-13,CUST069,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX01880,2025-09-15,CUST460,Álbum Sabrina Carpenter,Música,180.0,1
TRX01881,2025-09-01,CUST059,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX01882,2025-04-23,CUST376,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX01883,2025-07-30,CUST411,Camiseta Rick and Morty,Vestuário,60.0,4
TRX01884,2025-08-20,CUST221,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX01885,2025-10-29,CUST307,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX01886,2025-04-15,CUST114,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX01887,2025-12-24,CUST090,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX01888,2025-07-30,CUST360,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX01889,2025-07-14,CUST290,Moletom BTS Tour,Vestuário,150.0,1
TRX01890,2025-09-12,CUST153,Moletom BTS Tour,Vestuário,150.0,3
TRX01891,2025-12-02,CUST141,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX01892,2025-04-07,CUST408,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX01893,2025-12-02,CUST028,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX01894,2025-06-12,CUST441,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX01895,2025-05-24,CUST095,Álbum Sabrina Carpenter,Música,180.0,4
TRX01896,2025-05-02,CUST072,Álbum Sabrina Carpenter,Música,180.0,1
TRX01897,2025-02-08,CUST216,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX01898,2025-11-06,CUST089,Vinil de Blues Clássico,Música,210.0,2
TRX01899,2025-12-31,CUST414,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX01900,2025-05-13,CUST113,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX01901,2025-04-05,CUST275,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX01902,2025-08-05,CUST250,Moletom BTS Tour,Vestuário,150.0,4
TRX01903,2025-08-16,CUST155,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX01904,2025-12-06,CUST370,Vinil de Blues Clássico,Música,210.0,4
TRX01905,2025-04-25,CUST079,Camiseta Rick and Morty,Vestuário,60.0,3
TRX01906,2025-08-30,CUST071,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX01907,2025-11-04,CUST416,Vinil de Blues Clássico,Música,210.0,2
TRX01908,2025-12-17,CUST300,Moletom BTS Tour,Vestuário,150.0,2
TRX01909,2025-08-21,CUST403,Vinil de Blues Clássico,Música,210.0,3
TRX01910,2025-07-12,CUST291,Vinil de Blues Clássico,Música,210.0,4
TRX01911,2025-11-20,CUST488,Camiseta Rick and Morty,Vestuário,60.0,1
TRX01912,2025-10-29,CUST174,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX01913,2025-07-09,CUST320,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX01914,2025-07-27,CUST150,Moletom BTS Tour,Vestuário,150.0,3
TRX01915,2025-01-27,CUST105,Moletom BTS Tour,Vestuário,150.0,4
TRX01916,2025-08-31,CUST435,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX01917,2025-01-27,CUST044,Moletom BTS Tour,Vestuário,150.0,3
TRX01918,2025-08-29,CUST003,Camiseta Rick and Morty,Vestuário,60.0,1
TRX01919,2025-11-14,CUST126,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX01920,2025-12-10,CUST127,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX01921,2025-08-20,CUST479,Álbum Sabrina Carpenter,Música,180.0,3
TRX01922,2025-01-10,CUST067,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX01923,2025-04-23,CUST179,Álbum Sabrina Carpenter,Música,180.0,3
TRX01924,2025-03-15,CUST112,Camiseta Rick and Morty,Vestuário,60.0,3
TRX01925,2025-05-28,CUST419,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX01926,2025-01-23,CUST343,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX01927,2025-03-27,CUST175,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX01928,2025-05-03,CUST168,Camiseta Rick and Morty,Vestuário,60.0,4
TRX01929,2025-08-06,CUST192,Moletom BTS Tour,Vestuário,150.0,2
TRX01930,2025-02-12,CUST486,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX01931,2025-12-05,CUST226,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX01932,2025-02-08,CUST075,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX01933,2025-10-30,CUST259,Camiseta Rick and Morty,Vestuário,60.0,3
TRX01934,2025-02-26,CUST189,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX01935,2025-02-21,CUST498,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX01936,2025-01-25,CUST378,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX01937,2025-01-17,CUST031,Vinil de Blues Clássico,Música,210.0,2
TRX01938,2025-12-15,CUST417,Vinil de Blues Clássico,Música,210.0,1
TRX01939,2025-01-07,CUST041,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX01940,2025-03-21,CUST232,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX01941,2025-01-03,CUST499,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX01942,2025-03-20,CUST140,Álbum Sabrina Carpenter,Música,180.0,4
TRX01943,2025-04-25,CUST425,Álbum Sabrina Carpenter,Música,180.0,3
TRX01944,2025-01-12,CUST254,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX01945,2025-11-25,CUST041,Moletom BTS Tour,Vestuário,150.0,4
TRX01946,2025-07-12,CUST039,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX01947,2025-01-25,CUST275,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX01948,2025-05-11,CUST365,Álbum Sabrina Carpenter,Música,180.0,2
TRX01949,2025-05-13,CUST274,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX01950,2025-08-28,CUST325,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX01951,2025-09-30,CUST435,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX01952,2025-05-07,CUST373,Camiseta Rick and Morty,Vestuário,60.0,2
TRX01953,2025-05-25,CUST276,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX01954,2025-07-15,CUST267,Álbum Sabrina Carpenter,Música,180.0,4
TRX01955,2025-01-05,CUST357,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX01956,2025-10-23,CUST071,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX01957,2025-05-01,CUST100,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX01958,2025-06-24,CUST017,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX01959,2025-04-09,CUST329,Camiseta Rick and Morty,Vestuário,60.0,3
TRX01960,2025-02-16,CUST040,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX01961,2025-12-31,CUST202,Moletom BTS Tour,Vestuário,150.0,4
TRX01962,2025-07-18,CUST388,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX01963,2025-06-03,CUST400,Camiseta Rick and Morty,Vestuário,60.0,2
TRX01964,2025-12-01,CUST051,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX01965,2025-07-14,CUST214,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX01966,2025-03-06,CUST201,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX01967,2025-02-27,CUST140,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX01968,2025-04-08,CUST070,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX01969,2025-06-20,CUST381,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX01970,2025-01-23,CUST030,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX01971,2025-03-27,CUST484,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX01972,2025-05-07,CUST055,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX01973,2025-05-02,CUST125,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX01974,2025-01-20,CUST051,Álbum Sabrina Carpenter,Música,180.0,2
TRX01975,2025-11-14,CUST411,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX01976,2025-04-16,CUST321,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX01977,2025-06-06,CUST421,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX01978,2025-10-05,CUST390,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX01979,2025-03-26,CUST362,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX01980,2025-05-31,CUST288,Moletom BTS Tour,Vestuário,150.0,1
TRX01981,2025-06-16,CUST449,Moletom BTS Tour,Vestuário,150.0,1
TRX01982,2025-07-15,CUST215,Camiseta Rick and Morty,Vestuário,60.0,4
TRX01983,2025-07-31,CUST385,Camiseta Rick and Morty,Vestuário,60.0,1
TRX01984,2025-08-27,CUST359,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX01985,2025-10-24,CUST185,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX01986,2025-06-10,CUST306,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX01987,2025-01-14,CUST248,Vinil de Blues Clássico,Música,210.0,2
TRX01988,2025-07-17,CUST286,Camiseta Rick and Morty,Vestuário,60.0,4
TRX01989,2025-07-19,CUST148,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX01990,2025-05-27,CUST109,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX01991,2025-08-02,CUST376,Vinil de Blues Clássico,Música,210.0,3
TRX01992,2025-12-08,CUST045,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX01993,2025-07-08,CUST016,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX01994,2025-09-20,CUST421,Vinil de Blues Clássico,Música,210.0,1
TRX01995,2025-05-02,CUST280,Vinil de Blues Clássico,Música,210.0,4
TRX01996,2025-08-13,CUST274,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX01997,2025-10-09,CUST209,Moletom BTS Tour,Vestuário,150.0,2
TRX01998,2025-09-27,CUST485,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX01999,2025-03-16,CUST417,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX02000,2025-05-12,CUST441,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX02001,2025-08-05,CUST235,Camiseta Rick and Morty,Vestuário,60.0,2
TRX02002,2025-11-30,CUST060,Moletom BTS Tour,Vestuário,150.0,2
TRX02003,2025-10-16,CUST038,Moletom BTS Tour,Vestuário,150.0,1
TRX02004,2025-09-06,CUST052,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX02005,2025-12-24,CUST438,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX02006,2025-05-09,CUST462,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX02007,2025-08-14,CUST456,Moletom BTS Tour,Vestuário,150.0,2
TRX02008,2025-09-22,CUST405,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX02009,2025-03-08,CUST460,Vinil de Blues Clássico,Música,210.0,4
TRX02010,2025-02-18,CUST146,Camiseta Rick and Morty,Vestuário,60.0,2
TRX02011,2025-01-02,CUST046,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX02012,2025-09-27,CUST071,Moletom BTS Tour,Vestuário,150.0,1
TRX02013,2025-02-19,CUST010,Moletom BTS Tour,Vestuário,150.0,3
TRX02014,2025-10-04,CUST019,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX02015,2025-08-30,CUST258,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX02016,2025-08-12,CUST219,Moletom BTS Tour,Vestuário,150.0,3
TRX02017,2025-09-12,CUST026,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX02018,2025-07-15,CUST465,Moletom BTS Tour,Vestuário,150.0,3
TRX02019,2025-11-20,CUST208,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX02020,2025-05-24,CUST256,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX02021,2025-02-19,CUST139,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX02022,2025-07-09,CUST215,Vinil de Blues Clássico,Música,210.0,1
TRX02023,2025-10-27,CUST116,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX02024,2025-04-16,CUST479,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX02025,2025-04-08,CUST377,Camiseta Rick and Morty,Vestuário,60.0,3
TRX02026,2025-01-11,CUST444,Camiseta Rick and Morty,Vestuário,60.0,3
TRX02027,2025-06-20,CUST173,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX02028,2025-05-11,CUST013,Álbum Sabrina Carpenter,Música,180.0,3
TRX02029,2025-01-19,CUST125,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX02030,2025-10-21,CUST374,Vinil de Blues Clássico,Música,210.0,4
TRX02031,2025-01-21,CUST299,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX02032,2025-07-12,CUST152,Vinil de Blues Clássico,Música,210.0,1
TRX02033,2025-08-10,CUST002,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX02034,2025-01-31,CUST404,Moletom BTS Tour,Vestuário,150.0,2
TRX02035,2025-06-17,CUST235,Vinil de Blues Clássico,Música,210.0,3
TRX02036,2025-09-22,CUST095,Vinil de Blues Clássico,Música,210.0,1
TRX02037,2025-08-19,CUST154,Vinil de Blues Clássico,Música,210.0,3
TRX02038,2025-04-30,CUST456,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX02039,2025-04-19,CUST291,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX02040,2025-05-01,CUST390,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
